AREA,SAMTYPE,SEX,S1,S2,S3,S4,S5,S6,Q1,Q2,Q3,Q4,Q5A,Q5B,Q5C,Q5D,Q6,Q7,Q9,Q8,Q10A,Q10B,Q10C,Q10D,Q10E,Q10F,Q10G,Q11A_Africa,Q11B_Europe,Q11C_MiddleEast,Q11D_Mexico,Q11E_CentralSouthAm,Q11F_Cuba,Q11G_Caribbean,Q11H_India,Q11I_China,Q11J_Japan,Q11K_Philippines,Q11L_OtherAsian,Q12,Q12A,Q13,Q13A,Q14A_Africa,Q14B_Europe,Q14C_MiddleEast,Q14D_Mexico,Q14E_CentralSouthAm,Q14F_Cuba,Q14G_Caribbean,Q14H_India,Q14I_China,Q14J_Japan,Q14K_Philippines,Q14L_OtherAsian,Q15a,Q15b,Q15c,Q16a,Q16b,Q16c,Q16d,Q16e,Q16f,Q16g,Q17,Q19,Q21a,Q21b,Q21c,Q21d,Q21e,Q21f,Q21g,Q21h,Q21i,Q22,Q24,Q25,Q26,Q27a,Q27b,Q27c,Q28,Q29,Q30,Q31a,Q31b,Q31c,Q31d,Q31e,Q31f,Q32a,Q32b,Q32c,Q32d,Q32e,Q32f,Q32g,Q32h,D2,D3,D5,D6,D7,D8,D9
601,2,2,2,2,,1,,,2,3,1,2,2,2,4,4,1,1,11,3,1,1,2,1,1,1,3,6,8,6,4,4,1,10,1,6,6,1,1,1,9,1,4,10,10,97,6,6,7,8,97,97,97,97,3,4,4,4,2,1,1,2,3,1,2,2,1,2,1,1,1,1,2,,1,1,,2,,,,,,2,2,2,1,2,2,1,2,1,4,4,3,4,4,3,4,4,1,2,1,24,4,5,2
601,1,1,2,,,2,,,9,3,1,1,1,9,9,9,9,,97,,8,8,8,8,8,8,8,8,7,7,8,7,7,7,98,7,8,7,7,1,10,2,,8,7,5,5,4,4,7,98,6,7,5,4,4,4,4,3,1,1,3,3,1,3,2,2,1,1,2,2,2,2,,2,2,,2,,,,,,1,1,2,1,1,1,1,1,1,3,3,3,4,3,4,3,4,1,2,3,24,2,5,1
601,1,1,2,,,1,,,2,3,2,2,3,4,4,4,1,1,4,2,3,1,1,3,1,1,1,97,3,6,6,6,5,4,3,4,4,4,5,1,12,2,,2,4,3,2,3,2,1,1,3,3,3,1,3,3,4,3,1,1,3,3,2,2,1,2,2,2,2,2,2,2,,2,2,,2,,,,,,1,3,2,1,1,1,1,1,1,4,4,4,4,4,3,4,4,1,2,3,51,4,5,4
601,2,1,2,2,,1,,,2,2,3,1,1,4,1,4,3,,97,,3,3,3,3,3,3,3,1,6,4,2,5,2,4,7,9,10,8,3,1,10,1,7,2,99,5,1,6,3,4,2,1,3,5,4,3,4,4,2,2,3,1,3,2,1,2,2,2,2,1,1,1,1,,1,1,,2,,,,,,1,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,2,3,36,1,5,2
601,1,1,1,,,2,,,2,1,1,1,4,4,4,4,1,2,17,9,3,1,3,3,1,1,3,5,6,4,4,97,4,97,7,5,6,97,6,1,7,8,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,2,3,3,1,2,2,2,2,1,1,1,2,2,1,1,,1,2,,,,,3,,3,9,9,2,2,2,9,4,3,4,4,2,4,4,4,3,1,5,72,9,5,1
601,2,2,2,2,,1,,,3,2,1,2,2,4,4,4,3,,14,1,1,1,3,3,1,1,3,8,9,1,9,4,98,6,7,7,8,7,8,8,,1,3,1,9,1,5,1,3,1,5,7,9,7,5,4,4,4,1,2,1,2,1,1,1,1,2,2,2,1,1,1,2,,1,1,,1,,,,,,4,,3,1,1,1,1,1,1,4,1,3,4,1,1,4,4,2,2,5,37,2,5,2
601,1,2,1,,,2,,,2,3,3,2,2,4,5,5,3,,96,,,,,,,,,7,9,3,3,5,5,7,8,8,8,6,5,1,96,1,4,5,97,3,3,97,3,4,97,97,7,97,97,4,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,,,,1,1,3,1,1,1,1,1,1,4,4,4,4,4,3,4,4,3,2,3,34,4,5,1
602,1,2,2,,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,,2,4
602,1,2,2,,,2,,,1,3,1,1,2,2,4,4,3,,4,2,3,2,2,3,1,2,3,8,8,6,5,6,97,7,7,6,7,7,6,1,10,1,4,97,8,3,4,4,3,97,97,4,6,97,5,4,4,4,3,1,1,2,3,1,3,2,1,9,9,9,9,9,9,,9,9,,2,,,,,,1,4,1,1,1,1,1,1,1,3,4,4,4,2,8,3,4,3,1,6,27,5,5,1
602,3,2,2,,1,2,,,2,3,1,3,4,2,4,4,1,2,4,2,1,8,2,3,1,3,3,1,1,1,5,1,1,1,5,5,5,5,5,8,,1,4,1,1,1,4,1,1,1,1,4,4,1,1,4,4,4,3,1,2,1,3,1,9,1,1,1,1,2,1,2,1,,1,1,,2,,,,,,1,1,2,1,1,1,1,1,1,4,1,1,3,1,3,3,4,2,1,3,50,3,1,4
602,3,1,1,,2,2,,,1,3,2,1,1,4,4,4,1,1,9,2,3,3,3,2,1,2,3,8,8,4,8,8,6,8,8,8,5,8,6,2,,2,,10,5,5,6,5,6,6,8,4,3,8,7,4,1,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,1,2,3,1,1,1,1,1,1,4,4,4,4,4,2,4,4,3,2,5,28,5,2,2
602,1,2,2,,,2,,,2,1,1,1,3,4,4,4,1,2,4,3,3,3,3,3,1,3,3,97,8,5,6,5,5,5,97,6,5,7,5,1,10,2,,3,8,3,3,4,4,3,5,5,5,6,4,3,3,3,2,1,1,2,1,1,3,1,2,1,2,1,1,2,1,,1,1,,2,,,,,,3,,2,1,1,1,1,1,1,4,4,4,3,1,3,4,4,2,1,3,65,3,5,1
602,1,2,2,,,1,,,2,2,3,2,2,1,5,5,2,,96,,,,,,,,,6,4,1,1,1,9,1,6,2,7,1,7,8,,2,,2,1,7,7,1,8,1,6,1,6,1,7,2,4,2,2,1,2,3,1,9,1,9,9,2,1,2,1,2,2,,1,1,,1,,,,,,1,3,1,1,1,1,1,1,1,1,1,1,3,4,3,2,4,2,2,3,39,9,5,1
602,1,1,2,,,2,,,1,3,1,1,1,1,9,1,1,2,14,1,1,3,1,1,1,1,1,97,98,5,5,98,98,5,8,7,10,4,6,1,10,1,4,3,98,3,5,98,98,98,6,5,5,98,5,4,4,4,3,3,3,3,3,3,3,1,1,1,1,9,1,1,1,,1,1,,1,,,,,,1,1,1,1,1,1,1,1,1,4,4,4,4,2,4,4,4,1,2,5,31,5,5,1
602,1,2,2,,,2,,,2,1,1,1,2,2,4,1,9,,4,2,1,9,1,8,1,3,1,98,98,98,98,98,98,98,98,98,98,98,98,2,,8,,98,98,98,98,98,98,98,98,98,98,98,98,3,2,3,1,9,3,2,1,3,1,2,1,2,9,2,2,2,2,,2,2,,2,,,,,,1,3,2,1,1,1,1,1,1,3,3,1,4,2,1,1,1,2,2,7,38,7,5,1
602,1,1,2,,,2,,,1,1,1,2,4,2,5,5,1,1,96,,,,,,,,,3,5,1,2,5,8,8,5,6,7,5,2,2,,1,3,5,6,3,3,6,4,2,5,3,6,5,3,3,3,3,1,3,2,1,3,3,1,2,2,2,2,1,1,2,1,,1,1,,2,,,,,,3,,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,1,1,5,67,5,5,1
602,1,1,1,,,2,,,3,3,1,1,1,1,1,4,1,2,9,2,1,2,2,1,1,3,3,5,5,5,5,4,4,5,5,6,6,4,4,1,10,2,,4,97,4,4,4,4,97,97,4,4,97,4,2,2,2,2,2,1,2,9,1,1,2,2,1,1,1,1,1,2,2,1,1,,1,2,,,,,1,3,3,1,1,1,1,1,1,4,4,4,4,4,4,4,4,2,1,3,49,4,1,4
602,1,1,2,,,2,,,2,3,1,1,1,4,4,4,3,,4,2,3,3,3,3,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,2,,2,,5,5,5,5,5,5,5,5,5,5,5,5,4,4,2,3,1,2,3,2,2,3,2,9,9,2,1,1,1,2,,1,1,,1,,,,,,1,4,2,2,2,2,2,2,2,4,4,4,4,2,1,4,4,1,2,6,24,9,5,1
602,1,1,2,,,2,,,2,2,1,2,4,2,3,4,1,1,8,2,2,2,2,3,3,2,3,9,9,5,2,5,2,2,8,6,6,6,6,1,2,1,4,7,9,4,4,5,2,4,8,7,7,5,6,4,2,4,2,2,1,3,3,1,1,1,2,2,1,1,1,2,2,,1,1,,2,,,,,,1,1,2,1,1,1,1,1,1,4,4,4,4,3,4,4,4,3,2,3,56,5,5,1
602,1,1,1,,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,29,,1,4
602,3,1,1,,1,1,,,3,1,1,1,2,2,2,4,1,1,4,2,2,8,3,2,3,2,3,1,10,3,10,3,5,5,10,1,1,3,98,8,,1,4,1,5,3,1,1,3,1,10,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,9,1,1,1,1,1,2,1,2,1,,2,1,4,3,2,2,1,4,3,2,2,2,2,2,2,4,4,1,1,4,1,4,4,3,2,3,28,1,1,4
602,1,1,1,,,1,,,2,1,1,2,4,3,5,5,3,,96,,,,,,,,,5,5,6,5,5,98,5,6,5,5,5,5,1,96,2,,7,98,7,7,7,6,6,6,6,6,6,7,2,2,2,2,1,1,2,2,1,2,2,1,1,1,2,1,2,2,1,1,1,,2,2,,,,,1,3,3,1,1,1,1,1,1,3,4,3,3,3,3,3,4,1,2,4,35,3,5,1
602,1,2,2,,,3,1,,9,1,1,2,2,4,9,4,1,1,4,2,2,2,2,2,3,1,3,97,97,97,1,7,97,97,1,1,97,1,1,1,11,8,,1,97,99,1,97,97,97,1,10,1,1,1,4,3,4,1,3,3,1,1,3,1,2,9,2,2,1,1,1,2,,1,1,,2,,,,,,4,,3,2,2,2,9,9,2,4,4,4,4,4,4,4,4,3,,7,72,1,5,1
603,1,2,2,,,1,,,2,2,2,2,3,4,4,3,1,3,17,2,3,3,2,3,3,3,3,98,98,9,5,98,2,98,98,5,5,7,7,1,2,1,6,6,8,5,1,98,1,2,5,7,9,98,8,4,2,3,3,1,2,3,3,3,3,2,1,1,2,1,1,1,2,,1,1,,2,,,,,,1,3,1,1,1,1,1,1,1,3,3,4,4,2,4,8,4,1,1,6,44,4,5,1
603,1,1,1,,,1,,,2,3,1,1,2,4,5,5,2,,6,2,3,2,2,3,3,2,3,8,9,6,7,8,3,97,9,8,9,97,7,1,10,1,3,4,7,2,3,5,2,3,6,6,4,97,4,3,3,3,1,1,2,2,1,1,2,2,1,1,9,1,1,2,2,1,1,1,,1,1,9,3,3,1,1,1,3,1,1,1,1,1,1,2,4,2,4,2,2,3,3,2,2,6,47,6,5,1
603,1,2,2,,,1,,,9,3,1,1,1,9,5,5,9,,96,,,,,,,,,98,98,98,98,98,98,98,98,98,98,98,98,8,,8,,98,98,2,3,98,98,5,97,97,5,98,6,4,4,4,9,9,9,9,9,9,9,2,9,2,2,2,1,1,2,,2,2,,1,,,,,,1,9,3,1,1,1,1,1,1,8,8,8,8,8,8,8,8,3,2,5,49,5,5,1
603,1,2,2,,,1,,,1,1,1,2,2,4,5,5,3,,96,,,,,,,,,3,6,1,1,4,1,1,3,7,7,7,5,1,10,1,6,97,97,1,1,3,1,1,97,5,7,97,2,2,2,2,1,1,3,1,1,1,2,2,2,2,2,1,2,1,2,,1,1,,1,,,,,,3,,3,2,1,2,1,2,1,4,2,4,4,2,4,4,4,1,2,3,71,3,5,1
605,1,2,1,,,1,,,1,1,1,1,4,3,5,5,3,,4,2,3,3,3,3,3,3,3,5,6,5,5,6,5,5,6,6,6,6,6,1,10,1,3,4,7,3,5,5,3,3,5,7,7,4,3,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,,,,2,4,2,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,2,5,39,8,5,1
605,1,1,2,,,2,,,1,3,1,2,4,4,4,4,3,,9,2,3,3,3,3,3,3,3,4,9,98,5,7,2,3,6,8,8,6,5,1,2,1,4,98,8,98,98,5,3,3,7,6,7,5,5,3,2,2,2,2,1,3,2,1,2,2,2,2,2,1,1,1,2,,1,2,,1,,,,,,3,,1,2,9,2,9,2,9,3,2,4,4,2,3,4,3,1,1,7,68,6,5,1
605,1,2,1,,,1,,,2,3,1,1,2,2,2,2,3,,8,3,3,1,1,1,1,3,2,10,10,3,3,7,3,5,7,7,7,7,7,8,,2,,6,8,5,3,5,8,5,6,6,6,5,1,3,3,1,1,3,9,9,1,1,3,1,1,9,9,9,9,9,9,9,9,9,,1,1,18,1,1,1,1,1,3,1,1,1,1,1,1,4,4,4,4,4,4,4,4,2,2,3,35,4,5,1
605,1,1,2,,,1,,,1,1,1,1,4,4,4,4,3,,4,2,3,3,3,3,3,3,3,3,5,2,5,5,4,5,4,3,3,4,5,2,,2,,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,1,2,2,,1,1,,1,,,,,,1,3,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,2,2,3,29,3,5,1
606,1,2,2,,,2,,,2,3,1,2,2,1,2,1,1,1,4,2,2,2,2,3,1,3,3,5,10,1,1,97,3,5,4,7,7,10,1,1,1,1,3,3,10,8,1,3,3,7,7,7,5,7,1,2,2,4,1,1,1,1,3,2,1,1,2,2,2,2,1,1,2,,2,1,,2,,,,,,4,,3,2,2,2,2,2,2,3,4,3,4,1,4,4,4,2,2,3,50,8,5,1
606,1,1,2,,,1,,,1,3,1,1,1,1,1,1,1,1,4,2,8,1,3,3,3,3,2,8,1,3,6,5,1,1,2,1,1,2,2,2,,2,,6,2,2,8,3,1,1,2,3,3,1,1,4,4,3,1,1,1,1,2,3,3,2,2,2,2,1,1,1,2,,1,1,,2,,,,,,4,,2,1,2,1,2,2,2,4,1,3,2,4,4,4,4,3,2,2,18,2,5,2
606,1,1,1,,,1,,,9,1,9,1,4,4,4,4,1,3,4,2,1,3,3,3,3,8,3,6,6,97,6,6,97,97,97,97,5,5,5,8,,2,,5,5,5,5,5,1,1,5,5,5,5,5,2,2,4,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,,1,2,,,,,1,1,3,9,1,9,9,1,9,4,3,3,3,3,3,4,3,2,2,3,33,5,5,1
606,1,1,2,,,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,9,99,,9,9
606,1,2,2,,,1,,,1,3,2,1,4,4,4,4,1,2,4,2,3,3,3,3,3,1,3,5,8,5,8,5,4,5,8,6,7,5,8,2,,2,,6,9,7,5,5,5,6,8,7,8,8,5,4,3,3,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,,2,1,,1,,,,,,2,3,2,1,1,1,1,1,1,4,4,3,3,3,2,4,4,1,1,6,25,8,5,1
606,3,2,1,,4,1,,,2,2,2,2,2,4,4,4,3,,99,,3,3,2,3,3,2,3,5,5,4,4,4,3,3,4,4,5,4,3,8,,8,,8,7,2,3,3,2,2,3,4,3,2,1,1,8,1,1,1,1,2,3,1,1,2,1,1,2,1,1,1,1,1,1,1,,1,1,18,3,3,3,1,1,1,1,1,1,1,1,1,4,3,2,2,1,3,3,4,1,2,3,29,4,4,1
606,1,1,1,,,1,,,2,2,1,1,4,4,4,4,3,,2,2,3,1,3,3,3,3,3,97,8,8,7,7,5,6,8,8,8,8,97,2,,2,,4,9,5,6,4,3,5,5,7,8,6,6,4,4,3,1,1,1,2,2,3,2,2,2,1,2,2,2,1,2,1,2,1,,2,1,16,3,3,1,1,4,2,1,1,1,1,1,1,4,2,2,3,1,4,4,4,2,2,7,45,7,5,1
606,1,1,2,,,1,,,2,3,2,2,4,1,4,4,1,2,4,2,3,3,3,3,3,1,3,5,5,5,5,4,4,4,5,5,6,5,5,1,4,8,,5,6,3,3,5,4,4,5,6,7,5,5,3,3,3,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,,1,1,,1,,,,,,2,4,2,2,1,2,2,2,2,3,3,3,3,3,2,3,2,2,2,5,19,6,5,1
607,1,2,2,,,1,,,2,1,1,1,9,4,4,4,1,2,9,2,3,3,3,3,3,3,3,97,8,2,6,6,4,97,2,6,3,6,1,1,9,1,96,97,6,1,1,97,1,1,3,97,97,97,97,2,2,2,1,1,1,3,3,3,3,2,2,1,2,2,9,2,2,,2,1,,2,,,,,,3,,2,1,1,1,1,1,1,4,3,4,4,2,4,4,4,1,2,4,80,3,5,1
607,1,2,2,,,1,,,3,3,1,3,4,4,4,4,1,1,3,1,3,3,3,3,3,3,3,10,5,5,5,10,10,10,5,5,5,5,4,1,10,2,,10,5,5,10,10,10,10,5,5,5,5,5,4,4,4,3,1,1,3,3,1,3,2,1,2,2,2,2,2,2,,2,2,,2,,,,,,4,,3,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,2,2,18,8,5,1
607,1,1,2,,,1,,,2,3,1,1,1,1,1,1,1,3,17,9,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,2,,2,,1,7,1,3,3,1,1,2,2,5,2,2,4,4,4,1,2,1,3,1,2,3,1,1,2,2,1,1,1,2,,1,1,,2,,,,,,4,,1,1,1,1,1,1,1,4,4,4,4,2,4,4,4,9,2,6,50,4,4,4
608,1,1,1,,,1,,,2,3,1,1,1,4,4,1,1,3,97,,1,3,3,3,3,3,3,3,7,1,5,5,5,5,1,8,8,6,3,1,9,1,1,9,10,3,5,5,3,3,3,3,6,5,6,8,3,4,1,2,1,3,3,3,1,1,9,1,2,1,1,1,2,1,1,1,,1,1,4,1,3,1,3,,2,2,2,2,2,2,2,4,4,4,4,1,4,4,4,3,2,3,58,9,5,1
608,1,2,2,,,1,,,2,3,1,1,4,1,1,4,3,,17,2,3,3,3,3,1,3,1,10,10,10,10,10,97,10,10,10,10,10,10,2,,2,,5,7,4,3,3,2,2,7,5,8,5,3,4,4,4,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,,1,1,,1,,,,,,1,4,2,1,1,1,1,1,1,4,4,2,2,2,4,2,4,3,2,7,58,4,5,1
608,1,1,1,,,1,,,1,3,1,2,2,2,3,2,1,3,4,3,3,3,2,3,3,3,3,8,8,6,5,5,6,5,9,9,8,7,7,2,,1,4,7,8,6,4,5,4,4,5,6,6,5,5,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,1,1,,2,1,8,1,3,3,1,1,3,1,1,1,1,1,1,3,3,3,3,1,3,3,3,2,2,3,33,9,5,1
608,1,2,2,,,2,,,3,9,1,1,3,1,3,4,1,2,17,2,3,2,3,3,1,1,3,97,8,8,8,8,8,8,8,8,8,8,8,2,,1,4,97,97,97,3,97,97,4,97,97,97,97,97,3,3,3,1,2,3,3,1,1,1,2,2,2,2,1,1,1,2,,1,1,,1,,,,,,3,,2,1,1,1,1,1,1,2,2,2,3,1,3,2,3,2,1,7,70,4,5,1
608,1,1,2,,,2,,,2,3,9,2,2,3,2,3,1,1,16,2,2,2,2,3,3,1,3,5,8,5,3,3,98,1,7,2,4,2,4,8,,1,4,7,9,2,2,2,98,98,5,3,6,98,98,4,4,8,1,2,3,1,3,9,1,2,1,2,2,1,1,2,2,,1,1,,1,,,,,,1,4,2,9,9,9,9,9,9,1,4,4,8,4,4,4,4,3,2,7,62,9,5,1
608,1,1,2,,,1,,,2,3,1,1,1,4,4,4,2,,97,,3,3,3,3,2,3,3,6,4,2,10,7,10,10,5,2,2,7,4,1,7,1,10,4,2,2,10,7,10,10,1,1,1,3,2,4,4,4,3,1,1,3,3,3,3,2,2,2,2,1,1,1,1,,1,1,,2,,,,,,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,2,3,18,7,5,1
609,1,1,2,,,1,,,3,2,1,1,1,4,4,4,1,2,9,3,3,3,3,2,3,3,3,98,98,98,98,98,98,98,98,98,98,98,98,2,,2,,6,6,5,3,5,2,1,4,5,4,2,2,4,4,3,2,1,1,2,2,2,2,1,2,2,2,1,1,2,1,,2,1,,2,,,,,,2,9,2,1,1,1,1,1,1,4,4,4,3,4,3,4,4,3,2,2,18,5,5,1
609,1,2,2,,,1,,,2,1,1,1,4,4,4,5,3,,10,9,3,3,3,3,3,3,3,8,10,8,97,8,3,5,10,98,8,10,97,1,10,2,,2,8,3,97,2,2,97,97,2,2,97,2,4,4,4,1,1,1,3,1,1,1,1,2,2,1,1,2,1,2,,1,1,,1,,,,,,1,1,2,1,1,1,1,1,1,4,4,4,4,2,4,4,4,3,1,6,45,5,5,1
609,1,2,2,,,1,,,9,3,1,1,4,4,4,4,1,2,97,,3,3,3,3,3,3,3,8,8,8,8,8,8,8,8,8,8,8,8,2,,2,,5,7,7,3,5,4,5,5,7,7,6,7,4,4,4,1,1,1,2,2,1,1,2,2,2,1,1,1,2,2,,2,1,,1,,,,,,1,4,2,1,1,1,1,1,1,4,4,1,4,4,3,4,4,3,2,5,23,1,5,4
609,1,2,2,,,1,,,2,3,3,1,2,4,4,4,1,3,10,2,3,3,3,2,3,1,3,5,8,4,4,7,8,5,4,97,8,8,97,1,2,1,8,2,8,2,4,6,8,3,97,7,8,97,5,3,4,2,2,1,1,3,1,1,1,2,2,2,1,1,1,1,2,,1,1,,1,,,,,,1,4,1,1,1,1,1,1,1,4,2,4,2,1,4,2,4,3,2,7,49,7,5,1
609,1,1,1,,,1,,,1,3,1,1,1,1,9,4,1,1,10,9,1,3,8,8,3,1,1,10,10,10,10,10,10,10,10,10,10,10,10,8,,2,,3,7,4,4,5,3,3,4,4,6,4,2,4,4,4,3,3,3,3,3,3,3,2,9,1,1,1,1,1,2,1,1,1,,2,2,,,,,1,1,9,9,9,9,9,9,9,4,4,4,4,1,4,4,4,3,2,6,43,5,5,1
609,1,1,2,,,1,,,2,2,1,2,1,1,4,4,1,2,10,2,3,3,3,3,3,3,3,5,5,5,5,5,3,3,6,6,4,5,4,1,10,1,6,7,6,3,5,3,3,5,5,5,5,5,3,1,2,2,1,1,2,3,3,3,3,2,1,2,2,1,1,1,2,,1,1,,1,,,,,,1,4,3,1,1,1,1,1,1,4,4,2,4,1,1,4,4,3,2,3,42,3,5,1
609,1,2,2,,,1,,,9,3,1,1,3,4,4,4,3,,4,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,10,2,,1,4,9,8,3,3,7,3,1,5,9,9,2,1,4,4,4,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,,1,1,,1,,,,,,2,4,3,1,1,1,1,1,1,4,4,4,4,2,4,4,4,3,2,6,45,7,5,1
610,1,2,1,,,1,,,1,3,1,1,1,1,1,1,1,2,13,2,1,8,3,3,1,1,3,98,98,8,5,8,8,5,8,8,8,8,8,1,12,1,4,97,10,4,4,5,4,4,8,8,8,97,5,3,3,3,2,2,2,2,3,2,2,1,2,1,2,1,1,1,2,1,1,1,,1,1,12,1,3,1,4,,1,1,1,1,1,1,1,4,4,4,3,3,4,4,4,1,2,6,50,7,5,1
610,2,2,2,2,,3,1,,3,3,1,1,4,4,4,4,3,,4,2,3,2,1,1,3,1,1,6,6,4,5,5,5,5,5,8,8,5,6,1,12,1,4,2,6,3,3,3,5,4,5,7,7,6,7,2,3,4,3,2,3,3,3,1,3,1,2,9,9,9,9,9,9,,9,9,,1,,,,,,2,4,3,1,1,1,1,1,1,4,4,4,3,4,4,3,4,2,,3,19,6,5,2
610,1,2,2,,,2,,,2,1,1,1,9,1,4,4,1,3,97,,1,8,3,8,1,8,8,99,99,99,99,99,99,99,99,99,99,99,99,1,2,9,,99,99,99,99,99,99,99,99,99,99,99,99,4,3,4,3,9,3,3,3,2,3,2,1,1,2,1,1,2,2,,9,9,,1,,,,,,1,4,2,1,1,1,1,1,1,4,3,4,4,1,4,4,4,4,1,3,71,8,5,1
610,1,2,2,,,2,,,3,1,1,1,4,4,4,4,3,,8,2,1,8,8,8,3,2,3,6,6,6,6,6,6,6,6,6,6,6,6,2,,2,,5,5,5,5,5,7,5,5,5,5,5,5,4,4,4,1,1,1,3,1,1,1,2,2,2,2,2,2,2,2,,2,2,1,2,,,,,,1,1,3,1,1,1,1,1,1,4,4,4,4,4,4,4,4,2,2,3,49,9,5,1
610,1,2,1,,,2,,,2,1,1,2,3,4,3,4,1,3,6,2,2,2,2,3,3,2,2,5,5,2,98,2,2,3,3,5,5,3,5,2,,1,5,5,5,3,98,4,3,3,4,5,5,3,3,2,1,2,3,1,1,2,3,3,2,2,2,2,1,2,2,2,2,1,2,2,,2,1,12,3,3,3,1,3,4,1,1,1,1,1,1,4,4,4,3,2,4,4,4,1,2,3,35,4,5,1
612,1,1,2,,,2,,,1,1,1,3,3,4,5,5,3,,96,,,,,,,,,4,6,5,5,5,5,4,5,6,6,6,5,1,12,1,4,5,6,5,4,6,4,4,98,6,7,7,5,4,4,4,1,3,3,3,3,2,3,2,2,2,2,1,1,1,2,,2,2,,2,,,,,,3,,3,2,2,2,2,2,2,4,2,4,2,1,4,4,4,3,2,7,74,9,5,1
612,1,2,2,,,1,,,1,3,3,1,9,3,9,5,1,1,4,9,3,8,1,3,8,8,2,2,10,2,2,2,1,2,5,9,9,4,7,1,96,1,96,2,8,3,3,3,2,2,3,3,2,98,2,2,1,1,1,1,2,1,2,2,2,2,9,2,2,1,1,2,2,,1,1,,1,,,,,,1,1,3,2,9,9,9,9,9,4,2,3,2,1,4,3,2,3,2,5,53,9,5,1
612,1,1,2,,,2,,,2,3,2,2,1,4,4,2,1,1,98,,2,3,3,2,3,2,2,5,7,4,3,5,3,4,8,7,8,8,4,2,,2,,4,5,1,6,5,3,5,4,5,6,5,7,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,,1,1,,2,,,,,,1,2,3,1,1,1,1,1,1,4,4,4,1,2,4,4,4,2,2,5,45,2,5,2
612,1,2,2,,,1,,,1,3,1,1,4,4,4,4,3,,16,2,3,2,3,3,3,3,3,5,7,4,3,5,3,3,7,6,7,5,5,1,10,1,4,4,7,3,3,3,3,5,97,5,5,97,6,3,3,4,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,,1,1,,2,,,,,,1,1,2,1,1,1,1,1,1,3,4,2,3,3,4,3,4,1,2,6,31,4,5,1
612,1,2,1,,,2,,,1,3,1,1,4,1,4,4,1,1,9,2,3,2,2,3,1,3,3,6,7,6,5,6,5,5,7,7,8,7,6,2,,2,,1,7,1,3,3,2,1,4,5,5,97,2,1,4,3,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,,1,2,,,,,1,4,1,1,1,1,1,1,1,4,4,4,4,3,4,4,4,2,2,7,45,5,5,1
612,1,1,2,,,2,,,1,3,1,1,3,3,3,4,3,,4,2,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,2,,2,,3,9,5,3,2,3,1,3,6,9,97,5,4,4,4,1,3,3,3,1,2,3,2,2,2,2,2,2,2,2,,2,2,1,1,,,,,,1,3,4,1,1,1,1,1,1,4,4,4,2,2,4,4,4,2,2,5,24,9,5,1
